id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
2467	translation errors	-0.1601	-0.6032	4	12	12	3	2013.3333
2470	transnationalism	-0.2139	-0.1989	1	62	79	22	2011.5909
2471	trauma	0.1519	-0.6947	6	12	14	5	2010.4
2472	travel	-0.9087	-0.0475	1	13	13	3	2013
2473	travel literature	0.6694	0.2819	3	24	28	5	2010.6
2477	truth	-0.449	0.3942	15	33	44	13	2010.6154
2481	turkish literature	-0.0112	-0.2232	1	26	27	12	2011.0833
2488	uncertainty	0.5046	0.3801	8	14	14	4	2013
2491	united states	0.261	-0.9112	6	93	199	58	2007.1034
2493	united states imperialism	-0.0889	-0.5535	1	24	28	7	2012.1429
2504	urban life	0.2493	-0.8292	6	15	22	6	2014.8333
2506	urban space	0.2099	0.3777	1	15	16	5	2010.8
2523	victorian culture	0.1154	0.6285	5	21	24	4	2014.5
2524	victorian period	0.3466	-0.249	8	55	83	18	2012.9444
2529	vietnam war	-0.5459	0.5855	12	15	27	5	2016
2530	vietnamese american novelists	0.2635	0.3627	12	14	17	3	2018
2537	violence	-0.1652	0.0155	1	101	165	38	2014.3947
2539	virtue	0.9381	0.4971	8	8	13	4	2006.5
2542	visual arts	0.5293	-0.0257	2	21	22	9	2010.1111
2543	visual culture	-0.1454	-0.9226	6	25	27	5	2014
2551	war	-0.5336	0.2763	1	56	90	34	2009.1176
2553	war poetry	0.3301	0.9264	5	13	14	2	2013.5
2555	waste	0.0567	-0.7714	6	17	19	5	2009
2557	weather	-0.1858	-0.8406	9	13	17	3	2016.3333
2562	west asian literature	0.0072	0.0293	1	14	18	7	2011.8571
2573	whiteness	0.6863	-0.4944	7	16	20	3	2013
2577	witness	-0.576	0.7049	11	8	9	4	2009.75
2580	women	0.1234	-0.9189	4	17	18	6	2005.1667
2585	women novelists	-0.1064	-0.2517	9	26	33	7	2014.1429
2591	women writers	0.3426	0.1862	3	34	45	9	2012.1111
2593	work	0.011	0.2945	7	61	91	33	2012
2600	world literature	0.3274	0.1015	2	58	86	31	2015.8065
2601	world war i	-0.1566	-0.3591	6	16	16	7	2007.1429
2602	world war ii	0.4936	0.6206	5	23	27	7	2010.4286
