id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
1001	walking	-0.1307	0.4617	1	3	3	1	2019
1002	war	0.4379	-0.4113	22	7	7	3	2015.6667
1005	waste	0.2387	-0.6558	7	12	13	3	2011.6667
1006	welsh literature	-0.7259	0.4351	1	15	15	4	2011.5
1010	white men novelists	0.9795	-0.2558	21	13	14	2	2015
1011	white novelists	1.2605	-0.2698	10	3	3	1	2013
1012	white supremacy	0.7926	-0.0913	10	10	10	1	2019
1014	wild west	0.0397	-0.3489	16	7	7	1	2012
1015	wilderness	-1.4274	-0.5639	6	4	4	1	2013
1016	witness	0.1296	0.0682	17	6	7	2	2018.5
1017	women	-0.6842	-0.7694	3	7	7	1	2010
1018	women novelists	-0.3525	-0.853	2	15	16	3	2013.6667
1019	women poets	-0.0719	-0.0213	17	6	9	4	2008.25
1020	women servants	0.4717	-0.6599	22	6	6	1	2016
1021	women writers	-0.3805	-0.759	9	3	4	2	2006
1022	word play	0.3345	1.0574	26	11	11	2	2009.5
1023	work	-0.5616	-0.8826	2	15	17	3	2010
1024	working class	-0.7063	-0.0408	19	3	3	2	2007
1026	working class novel	1.0862	-0.388	21	8	8	1	2014
1027	world literature	-0.4194	0.2992	1	15	18	4	2016.25
1028	world war i	0.3993	-0.7749	7	4	5	2	2014
1029	world war ii	-0.821	0.4647	1	13	15	4	2011
1032	xenogenesis trilogy	-0.1978	-0.2045	3	6	8	2	2011
1033	xenophobia	0.7701	-0.0984	10	10	10	1	2019
1035	yippies	0.8538	-0.8489	7	7	7	1	2010
1037	zionism	0.7384	0.3748	8	6	6	1	2014
1038	zombie	-0.7549	-0.2351	19	7	8	2	2013
